,postcode,Postal_Town,population,active,cases,rate,data_date
0,3000,MELBOURNE,37979.0,4,116,10.5,30/09/2020
1,3000,MELBOURNE,37979.0,4,116,10.5,30/09/2020
2,3000,MELBOURNE,37979.0,4,116,10.5,30/09/2020
3,3003,WEST MELBOURNE,5516.0,0,40,0.0,30/09/2020
4,3004,MELBOURNE,9311.0,0,67,0.0,30/09/2020
5,3004,MELBOURNE,9311.0,0,67,0.0,30/09/2020
6,3004,MELBOURNE,9311.0,0,67,0.0,30/09/2020
7,3006,Southbank,18811.0,0,65,0.0,30/09/2020
8,3006,SOUTHBANK,18811.0,0,65,0.0,30/09/2020
9,3011,Footscray,21464.0,4,169,18.6,30/09/2020
10,3011,FOOTSCRAY,21464.0,4,169,18.6,30/09/2020
11,3011,FOOTSCRAY,21464.0,4,169,18.6,30/09/2020
12,3011,FOOTSCRAY,21464.0,4,169,18.6,30/09/2020
13,3011,FOOTSCRAY,21464.0,4,169,18.6,30/09/2020
14,3012,WEST FOOTSCRAY,26295.0,2,154,7.6,30/09/2020
15,3012,WEST FOOTSCRAY,26295.0,2,154,7.6,30/09/2020
16,3012,WEST FOOTSCRAY,26295.0,2,154,7.6,30/09/2020
17,3012,KINGSVILLE,26295.0,2,154,7.6,30/09/2020
18,3012,WEST FOOTSCRAY,26295.0,2,154,7.6,30/09/2020
19,3012,KINGSVILLE,26295.0,2,154,7.6,30/09/2020
20,3013,YARRAVILLE,14967.0,1,95,6.7,30/09/2020
21,3013,YARRAVILLE,14967.0,1,95,6.7,30/09/2020
22,3013,YARRAVILLE,14967.0,1,95,6.7,30/09/2020
23,3013,YARRAVILLE,14967.0,1,95,6.7,30/09/2020
24,3015,NEWPORT,17472.0,2,63,11.4,30/09/2020
25,3015,Spotswood,17472.0,2,63,11.4,30/09/2020
26,3015,NEWPORT,17472.0,2,63,11.4,30/09/2020
27,3015,NEWPORT,17472.0,2,63,11.4,30/09/2020
28,3015,SPOTSWOOD,17472.0,2,63,11.4,30/09/2020
29,3016,WILLIAMSTOWN,15558.0,1,44,6.4,30/09/2020
30,3016,WILLIAMSTOWN NORTH,15558.0,1,44,6.4,30/09/2020
31,3016,WILLIAMSTOWN,15558.0,1,44,6.4,30/09/2020
32,3016,WILLIAMSTOWN,15558.0,1,44,6.4,30/09/2020
33,3016,WILLIAMSTOWN,15558.0,1,44,6.4,30/09/2020
34,3018,ALTONA,12685.0,0,36,0.0,30/09/2020
35,3018,ALTONA,12685.0,0,36,0.0,30/09/2020
36,3018,Altona,12685.0,0,36,0.0,30/09/2020
37,3018,ALTONA,12685.0,0,36,0.0,30/09/2020
38,3019,BRAYBROOK,9199.0,4,135,43.5,30/09/2020
39,3019,BRAYBROOK,9199.0,4,135,43.5,30/09/2020
40,3019,ROBINSON,9199.0,4,135,43.5,30/09/2020
41,3019,BRAYBROOK,9199.0,4,135,43.5,30/09/2020
42,3019,BRAYBROOK,9199.0,4,135,43.5,30/09/2020
43,3020,SUNSHINE,44784.0,8,477,17.9,30/09/2020
44,3020,ALBION,44784.0,8,477,17.9,30/09/2020
45,3020,SUNSHINE,44784.0,8,477,17.9,30/09/2020
46,3020,SUNSHINE NORTH,44784.0,8,477,17.9,30/09/2020
47,3020,SUNSHINE NORTH,44784.0,8,477,17.9,30/09/2020
48,3020,SUNSHINE WEST,44784.0,8,477,17.9,30/09/2020
49,3020,SUNSHINE WEST,44784.0,8,477,17.9,30/09/2020
50,3020,SUNSHINE NORTH,44784.0,8,477,17.9,30/09/2020
51,3020,SUNSHINE,44784.0,8,477,17.9,30/09/2020
52,3020,Sunshine,44784.0,8,477,17.9,30/09/2020
53,3020,SUNSHINE,44784.0,8,477,17.9,30/09/2020
54,3020,SUNSHINE,44784.0,8,477,17.9,30/09/2020
55,3020,ALBION,44784.0,8,477,17.9,30/09/2020
56,3020,SUNSHINE WEST,44784.0,8,477,17.9,30/09/2020
57,3020,SUNSHINE NORTH,44784.0,8,477,17.9,30/09/2020
58,3020,SUNSHINE WEST,44784.0,8,477,17.9,30/09/2020
59,3020,SUNSHINE SOUTH WEST,44784.0,8,477,17.9,30/09/2020
60,3020,SUNSHINE,44784.0,8,477,17.9,30/09/2020
61,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
62,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
63,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
64,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
65,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
66,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
67,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
68,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
69,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
70,3021,ALBANVALE,54190.0,11,632,20.3,30/09/2020
71,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
72,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
73,3021,St. Albans,54190.0,11,632,20.3,30/09/2020
74,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
75,3021,ST ALBANS SOUTH,54190.0,11,632,20.3,30/09/2020
76,3021,KEALBA,54190.0,11,632,20.3,30/09/2020
77,3021,KINGS PARK,54190.0,11,632,20.3,30/09/2020
78,3021,ST ALBANS,54190.0,11,632,20.3,30/09/2020
79,3022,ARDEER,3102.0,0,87,0.0,30/09/2020
80,3022,ARDEER,3102.0,0,87,0.0,30/09/2020
81,3023,CAIRNLEA,63974.0,6,515,9.4,30/09/2020
82,3023,DEER PARK,63974.0,6,515,9.4,30/09/2020
83,3023,DEER PARK,63974.0,6,515,9.4,30/09/2020
84,3023,Caroline Springs,63974.0,6,515,9.4,30/09/2020
85,3023,Burnside,63974.0,6,515,9.4,30/09/2020
86,3023,Caroline Springs,63974.0,6,515,9.4,30/09/2020
87,3023,Deer Park,63974.0,6,515,9.4,30/09/2020
88,3023,Caroline Springs,63974.0,6,515,9.4,30/09/2020
89,3023,Caroline Springs,63974.0,6,515,9.4,30/09/2020
90,3023,Caroline Springs,63974.0,6,515,9.4,30/09/2020
91,3023,Caroline Springs,63974.0,6,515,9.4,30/09/2020
92,3023,DEER PARK,63974.0,6,515,9.4,30/09/2020
93,3023,CAROLINE SPRINGS,63974.0,6,515,9.4,30/09/2020
94,3023,CAROLINE SPRINGS,63974.0,6,515,9.4,30/09/2020
95,3023,CAROLINE SPRINGS,63974.0,6,515,9.4,30/09/2020
96,3023,CAROLINE SPRINGS,63974.0,6,515,9.4,30/09/2020
97,3024,Wyndham Vale,23852.0,3,239,12.6,30/09/2020
98,3025,ALTONA NORTH,12155.0,5,174,41.1,30/09/2020
99,3025,ALTONA NORTH,12155.0,5,174,41.1,30/09/2020
100,3025,ALTONA NORTH,12155.0,5,174,41.1,30/09/2020
101,3025,ALTONA NORTH,12155.0,5,174,41.1,30/09/2020
102,3025,ALTONA NORTH,12155.0,5,174,41.1,30/09/2020
103,3025,ALTONA NORTH,12155.0,5,174,41.1,30/09/2020
104,3026,DERRIMUT,72.0,2,102,2777.8,30/09/2020
105,3028,Altona Meadows,29198.0,4,155,13.7,30/09/2020
106,3028,Laverton,29198.0,4,155,13.7,30/09/2020
107,3028,ALTONA MEADOWS,29198.0,4,155,13.7,30/09/2020
108,3028,Laverton,29198.0,4,155,13.7,30/09/2020
109,3028,SEABROOK,29198.0,4,155,13.7,30/09/2020
110,3028,Laverton,29198.0,4,155,13.7,30/09/2020
111,3028,LAVERTON,29198.0,4,155,13.7,30/09/2020
112,3028,ALTONA MEADOWS,29198.0,4,155,13.7,30/09/2020
113,3029,HOPPERS CROSSING,93946.0,17,1256,18.1,30/09/2020
114,3029,HOPPERS CROSSING,93946.0,17,1256,18.1,30/09/2020
115,3029,HOPPERS CROSSING DC,93946.0,17,1256,18.1,30/09/2020
116,3029,HOPPERS CROSSING,93946.0,17,1256,18.1,30/09/2020
117,3029,HOPPERS CROSSING DC,93946.0,17,1256,18.1,30/09/2020
118,3029,Tarneit,93946.0,17,1256,18.1,30/09/2020
119,3029,Truganina,93946.0,17,1256,18.1,30/09/2020
120,3029,Truganina,93946.0,17,1256,18.1,30/09/2020
121,3029,HOPPERS CROSSING,93946.0,17,1256,18.1,30/09/2020
122,3029,Tarneit,93946.0,17,1256,18.1,30/09/2020
123,3029,Tarneit,93946.0,17,1256,18.1,30/09/2020
124,3029,Tarneit,93946.0,17,1256,18.1,30/09/2020
125,3029,HOPPERS CROSSING,93946.0,17,1256,18.1,30/09/2020
126,3029,HOPPERS CROSSING NORTH,93946.0,17,1256,18.1,30/09/2020
127,3029,HOPPERS CROSSING,93946.0,17,1256,18.1,30/09/2020
128,3029,TARNEIT,93946.0,17,1256,18.1,30/09/2020
129,3029,TARNEIT,93946.0,17,1256,18.1,30/09/2020
130,3029,TARNEIT,93946.0,17,1256,18.1,30/09/2020
131,3029,TRUGANINA SOUTH,93946.0,17,1256,18.1,30/09/2020
132,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
133,3030,POINT COOK,100311.0,23,703,22.9,30/09/2020
134,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
135,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
136,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
137,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
138,3030,Werribee,100311.0,23,703,22.9,30/09/2020
139,3030,Point Cook,100311.0,23,703,22.9,30/09/2020
140,3030,POINT COOK,100311.0,23,703,22.9,30/09/2020
141,3030,Werribee,100311.0,23,703,22.9,30/09/2020
142,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
143,3030,Point Cook,100311.0,23,703,22.9,30/09/2020
144,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
145,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
146,3030,Point Cook,100311.0,23,703,22.9,30/09/2020
147,3030,Werribee,100311.0,23,703,22.9,30/09/2020
148,3030,Werribee,100311.0,23,703,22.9,30/09/2020
149,3030,Point Cook,100311.0,23,703,22.9,30/09/2020
150,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
151,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
152,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
153,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
154,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
155,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
156,3030,WERRIBEE NORTH,100311.0,23,703,22.9,30/09/2020
157,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
158,3030,POINT COOK,100311.0,23,703,22.9,30/09/2020
159,3030,POINT COOK,100311.0,23,703,22.9,30/09/2020
160,3030,WERRIBEE,100311.0,23,703,22.9,30/09/2020
161,3030,POINT COOK,100311.0,23,703,22.9,30/09/2020
162,3030,WERRIBEE PLAZA,100311.0,23,703,22.9,30/09/2020
163,3031,FLEMINGTON,18533.0,0,350,0.0,30/09/2020
164,3031,KENSINGTON,18533.0,0,350,0.0,30/09/2020
165,3031,FLEMINGTON,18533.0,0,350,0.0,30/09/2020
166,3031,FLEMINGTON,18533.0,0,350,0.0,30/09/2020
167,3031,FLEMINGTON,18533.0,0,350,0.0,30/09/2020
168,3031,FLEMINGTON,18533.0,0,350,0.0,30/09/2020
169,3031,KENSINGTON,18533.0,0,350,0.0,30/09/2020
170,3032,ASCOT VALE,29449.0,2,194,6.8,30/09/2020
171,3032,Ascot Vale,29449.0,2,194,6.8,30/09/2020
172,3032,ASCOT VALE,29449.0,2,194,6.8,30/09/2020
173,3032,MARIBYRNONG,29449.0,2,194,6.8,30/09/2020
174,3032,ASCOT VALE,29449.0,2,194,6.8,30/09/2020
175,3032,MARIBYRNONG,29449.0,2,194,6.8,30/09/2020
176,3033,KEILOR EAST,14512.0,8,59,55.1,30/09/2020
177,3033,KEILOR EAST,14512.0,8,59,55.1,30/09/2020
178,3034,AVONDALE HEIGHTS,11633.0,11,100,94.6,30/09/2020
179,3034,AVONDALE HEIGHTS,11633.0,11,100,94.6,30/09/2020
180,3036,KEILOR,5921.0,0,21,0.0,30/09/2020
181,3036,KEILOR,5921.0,0,21,0.0,30/09/2020
182,3036,KEILOR,5921.0,0,21,0.0,30/09/2020
183,3037,SYDENHAM,51156.0,7,449,13.7,30/09/2020
184,3037,DELAHEY,51156.0,7,449,13.7,30/09/2020
185,3037,HILLSIDE,51156.0,7,449,13.7,30/09/2020
186,3037,DELAHEY,51156.0,7,449,13.7,30/09/2020
187,3037,TAYLORS HILL,51156.0,7,449,13.7,30/09/2020
188,3037,SYDENHAM,51156.0,7,449,13.7,30/09/2020
189,3037,SYDENHAM,51156.0,7,449,13.7,30/09/2020
190,3037,HILLSIDE,51156.0,7,449,13.7,30/09/2020
191,3038,Taylors Lakes,27258.0,18,140,66.0,30/09/2020
192,3038,KEILOR DOWNS,27258.0,18,140,66.0,30/09/2020
193,3038,Keilor Downs,27258.0,18,140,66.0,30/09/2020
194,3038,Taylors Lakes,27258.0,18,140,66.0,30/09/2020
195,3038,TAYLORS LAKES,27258.0,18,140,66.0,30/09/2020
196,3038,TAYLORS LAKES,27258.0,18,140,66.0,30/09/2020
197,3038,KEILOR DOWNS,27258.0,18,140,66.0,30/09/2020
198,3039,MOONEE PONDS,14252.0,0,82,0.0,30/09/2020
199,3039,Moonee Ponds,14252.0,0,82,0.0,30/09/2020
200,3039,MOONEE PONDS,14252.0,0,82,0.0,30/09/2020
201,3040,ESSENDON,25939.0,6,122,23.1,30/09/2020
202,3040,Essendon,25939.0,6,122,23.1,30/09/2020
203,3040,ESSENDON,25939.0,6,122,23.1,30/09/2020
204,3040,ESSENDON,25939.0,6,122,23.1,30/09/2020
205,3040,ESSENDON,25939.0,6,122,23.1,30/09/2020
206,3040,ESSENDON,25939.0,6,122,23.1,30/09/2020
207,3040,ESSENDON,25939.0,6,122,23.1,30/09/2020
208,3040,ESSENDON,25939.0,6,122,23.1,30/09/2020
209,3040,ABERFELDIE,25939.0,6,122,23.1,30/09/2020
210,3040,ABERFELDIE,25939.0,6,122,23.1,30/09/2020
211,3041,Essendon North,12412.0,3,50,24.2,30/09/2020
212,3041,STRATHMORE,12412.0,3,50,24.2,30/09/2020
213,3041,STRATHMORE,12412.0,3,50,24.2,30/09/2020
214,3041,STRATHMORE,12412.0,3,50,24.2,30/09/2020
215,3041,STRATHMORE,12412.0,3,50,24.2,30/09/2020
216,3042,NIDDRIE,15762.0,2,64,12.7,30/09/2020
217,3042,NIDDRIE,15762.0,2,64,12.7,30/09/2020
218,3042,NIDDRIE,15762.0,2,64,12.7,30/09/2020
219,3042,NIDDRIE,15762.0,2,64,12.7,30/09/2020
220,3042,NIDDRIE,15762.0,2,64,12.7,30/09/2020
221,3042,AIRPORT WEST,15762.0,2,64,12.7,30/09/2020
222,3043,TULLAMARINE,17715.0,0,69,0.0,30/09/2020
223,3043,GLADSTONE PARK,17715.0,0,69,0.0,30/09/2020
224,3043,GLADSTONE PARK,17715.0,0,69,0.0,30/09/2020
225,3043,GLADSTONE PARK,17715.0,0,69,0.0,30/09/2020
226,3043,GLADSTONE PARK,17715.0,0,69,0.0,30/09/2020
227,3044,PASCOE VALE,27116.0,1,168,3.7,30/09/2020
228,3044,Pascoe Vale,27116.0,1,168,3.7,30/09/2020
229,3044,Pascoe Vale South,27116.0,1,168,3.7,30/09/2020
230,3044,Pascoe Vale South,27116.0,1,168,3.7,30/09/2020
231,3044,PASCOE VALE,27116.0,1,168,3.7,30/09/2020
232,3044,PASCOE VALE,27116.0,1,168,3.7,30/09/2020
233,3046,Oak Park,34061.0,8,298,23.5,30/09/2020
234,3046,GLENROY,34061.0,8,298,23.5,30/09/2020
235,3046,GLENROY,34061.0,8,298,23.5,30/09/2020
236,3046,GLENROY,34061.0,8,298,23.5,30/09/2020
237,3046,Glenroy,34061.0,8,298,23.5,30/09/2020
238,3046,OAK PARK,34061.0,8,298,23.5,30/09/2020
239,3046,Glenroy,34061.0,8,298,23.5,30/09/2020
240,3046,GLENROY,34061.0,8,298,23.5,30/09/2020
241,3046,OAK PARK,34061.0,8,298,23.5,30/09/2020
242,3046,HADFIELD,34061.0,8,298,23.5,30/09/2020
243,3046,GLENROY,34061.0,8,298,23.5,30/09/2020
244,3046,GLENROY,34061.0,8,298,23.5,30/09/2020
245,3047,DALLAS,20901.0,1,209,4.8,30/09/2020
246,3047,Broadmeadows,20901.0,1,209,4.8,30/09/2020
247,3047,Dallas,20901.0,1,209,4.8,30/09/2020
248,3047,BROADMEADOWS,20901.0,1,209,4.8,30/09/2020
249,3047,Broadmeadows,20901.0,1,209,4.8,30/09/2020
250,3047,Dallas,20901.0,1,209,4.8,30/09/2020
251,3047,Dallas,20901.0,1,209,4.8,30/09/2020
252,3047,Jacana,20901.0,1,209,4.8,30/09/2020
253,3047,DALLAS,20901.0,1,209,4.8,30/09/2020
254,3047,BROADMEADOWS,20901.0,1,209,4.8,30/09/2020
255,3047,DALLAS,20901.0,1,209,4.8,30/09/2020
256,3047,DALLAS,20901.0,1,209,4.8,30/09/2020
257,3047,DALLAS,20901.0,1,209,4.8,30/09/2020
258,3048,MEADOW HEIGHTS,18025.0,1,106,5.5,30/09/2020
259,3048,DALLAS,18025.0,1,106,5.5,30/09/2020
260,3049,Westmeadows,9266.0,2,48,21.6,30/09/2020
261,3051,NORTH MELBOURNE,14939.0,1,225,6.7,30/09/2020
262,3051,NORTH MELBOURNE,14939.0,1,225,6.7,30/09/2020
263,3051,NORTH MELBOURNE,14939.0,1,225,6.7,30/09/2020
264,3051,NORTH MELBOURNE,14939.0,1,225,6.7,30/09/2020
265,3051,NORTH MELBOURNE,14939.0,1,225,6.7,30/09/2020
266,3052,PARKVILLE,5697.0,4,89,70.2,30/09/2020
267,3052,Parkville,5697.0,4,89,70.2,30/09/2020
268,3053,CARLTON,18538.0,0,127,0.0,30/09/2020
269,3053,CARLTON,18538.0,0,127,0.0,30/09/2020
270,3054,CARLTON NORTH,8426.0,0,31,0.0,30/09/2020
271,3054,CARLTON NORTH,8426.0,0,31,0.0,30/09/2020
272,3054,PRINCES HILL,8426.0,0,31,0.0,30/09/2020
273,3055,BRUNSWICK WEST,14160.0,0,52,0.0,30/09/2020
274,3055,BRUNSWICK WEST,14160.0,0,52,0.0,30/09/2020
275,3055,BRUNSWICK WEST,14160.0,0,52,0.0,30/09/2020
276,3055,BRUNSWICK WEST,14160.0,0,52,0.0,30/09/2020
277,3056,BRUNSWICK,24475.0,2,94,8.2,30/09/2020
278,3056,BRUNSWICK,24475.0,2,94,8.2,30/09/2020
279,3056,BRUNSWICK NORTH,24475.0,2,94,8.2,30/09/2020
280,3057,BRUNSWICK EAST,11502.0,0,36,0.0,30/09/2020
281,3057,BRUNSWICK EAST,11502.0,0,36,0.0,30/09/2020
282,3057,BRUNSWICK EAST,11502.0,0,36,0.0,30/09/2020
283,3058,COBURG,33783.0,6,188,17.8,30/09/2020
284,3058,MORELAND,33783.0,6,188,17.8,30/09/2020
285,3058,COBURG,33783.0,6,188,17.8,30/09/2020
286,3058,East Coburg,33783.0,6,188,17.8,30/09/2020
287,3058,COBURG,33783.0,6,188,17.8,30/09/2020
288,3058,Coburg,33783.0,6,188,17.8,30/09/2020
289,3058,COBURG,33783.0,6,188,17.8,30/09/2020
290,3058,MORELAND,33783.0,6,188,17.8,30/09/2020
291,3058,COBURG EAST,33783.0,6,188,17.8,30/09/2020
292,3058,COBURG,33783.0,6,188,17.8,30/09/2020
293,3058,COBURG,33783.0,6,188,17.8,30/09/2020
294,3058,MORELAND,33783.0,6,188,17.8,30/09/2020
295,3059,GREENVALE,15466.0,0,98,0.0,30/09/2020
296,3059,GREENVALE,15466.0,0,98,0.0,30/09/2020
297,3059,GREENVALE,15466.0,0,98,0.0,30/09/2020
298,3060,FAWKNER,14040.0,0,202,0.0,30/09/2020
299,3060,FAWKNER,14040.0,0,202,0.0,30/09/2020
300,3060,Fawkner,14040.0,0,202,0.0,30/09/2020
301,3060,FAWKNER,14040.0,0,202,0.0,30/09/2020
302,3060,FAWKNER NORTH,14040.0,0,202,0.0,30/09/2020
303,3060,FAWKNER,14040.0,0,202,0.0,30/09/2020
304,3061,CAMPBELLFIELD,5059.0,0,37,0.0,30/09/2020
305,3061,CAMPBELLFIELD,5059.0,0,37,0.0,30/09/2020
306,3062,SOMERTON,0.0,0,0,0.0,30/09/2020
307,3062,Somerton BC Somerton,0.0,0,0,0.0,30/09/2020
308,3062,SOMERTON,0.0,0,0,0.0,30/09/2020
309,3064,MICKLEHAM,75458.0,8,905,10.6,30/09/2020
310,3064,CRAIGIEBURN,75458.0,8,905,10.6,30/09/2020
311,3064,Roxburgh Park,75458.0,8,905,10.6,30/09/2020
312,3064,CRAIGIEBURN,75458.0,8,905,10.6,30/09/2020
313,3064,CRAIGIEBURN,75458.0,8,905,10.6,30/09/2020
314,3064,ROXBURGH PARK,75458.0,8,905,10.6,30/09/2020
315,3064,ROXBURGH PARK,75458.0,8,905,10.6,30/09/2020
316,3064,Craigieburn,75458.0,8,905,10.6,30/09/2020
317,3064,Craigieburn,75458.0,8,905,10.6,30/09/2020
318,3064,Craigieburn,75458.0,8,905,10.6,30/09/2020
319,3064,CRAIGIEBURN,75458.0,8,905,10.6,30/09/2020
320,3064,Craigieburn,75458.0,8,905,10.6,30/09/2020
321,3064,CRAIGIEBURN,75458.0,8,905,10.6,30/09/2020
322,3064,CRAIGIEBURN,75458.0,8,905,10.6,30/09/2020
323,3064,CRAIGIEBURN,75458.0,8,905,10.6,30/09/2020
324,3064,CRAIGIEBURN,75458.0,8,905,10.6,30/09/2020
325,3064,CRAIGIEBURN,75458.0,8,905,10.6,30/09/2020
326,3065,FITZROY,10447.0,0,90,0.0,30/09/2020
327,3065,FITZROY,10447.0,0,90,0.0,30/09/2020
328,3065,FITZROY,10447.0,0,90,0.0,30/09/2020
329,3065,FITZROY,10447.0,0,90,0.0,30/09/2020
330,3066,COLLINGWOOD,8512.0,1,105,11.7,30/09/2020
331,3066,COLLINGWOOD,8512.0,1,105,11.7,30/09/2020
332,3067,ABBOTSFORD,8199.0,1,27,12.2,30/09/2020
333,3067,ABBOTSFORD,8199.0,1,27,12.2,30/09/2020
334,3067,ABBOTSFORD,8199.0,1,27,12.2,30/09/2020
335,3068,CLIFTON HILL,18665.0,2,72,10.7,30/09/2020
336,3068,FITZROY NORTH,18665.0,2,72,10.7,30/09/2020
337,3068,FITZROY NORTH,18665.0,2,72,10.7,30/09/2020
338,3068,CLIFTON HILL,18665.0,2,72,10.7,30/09/2020
339,3068,FITZROY NORTH,18665.0,2,72,10.7,30/09/2020
340,3068,CLIFTON HILL,18665.0,2,72,10.7,30/09/2020
341,3068,FITZROY NORTH,18665.0,2,72,10.7,30/09/2020
342,3068,NORTH FITZROY,18665.0,2,72,10.7,30/09/2020
343,3070,NORTHCOTE,24567.0,0,143,0.0,30/09/2020
344,3070,NORTHCOTE,24567.0,0,143,0.0,30/09/2020
345,3070,NORTHCOTE,24567.0,0,143,0.0,30/09/2020
346,3070,NORTHCOTE,24567.0,0,143,0.0,30/09/2020
347,3070,NORTHCOTE,24567.0,0,143,0.0,30/09/2020
348,3070,NORTHCOTE,24567.0,0,143,0.0,30/09/2020
349,3071,THORNBURY,18569.0,0,54,0.0,30/09/2020
350,3071,THORNBURY,18569.0,0,54,0.0,30/09/2020
351,3071,THORNBURY,18569.0,0,54,0.0,30/09/2020
352,3071,THORNBURY,18569.0,0,54,0.0,30/09/2020
353,3071,Thornbury,18569.0,0,54,0.0,30/09/2020
354,3071,THORNBURY,18569.0,0,54,0.0,30/09/2020
355,3071,THORNBURY EAST,18569.0,0,54,0.0,30/09/2020
356,3072,PRESTON,32848.0,0,126,0.0,30/09/2020
357,3072,PRESTON,32848.0,0,126,0.0,30/09/2020
358,3072,PRESTON,32848.0,0,126,0.0,30/09/2020
359,3072,PRESTON,32848.0,0,126,0.0,30/09/2020
360,3072,EAST PRESTON,32848.0,0,126,0.0,30/09/2020
361,3072,NORTHLAND,32848.0,0,126,0.0,30/09/2020
362,3072,Preston,32848.0,0,126,0.0,30/09/2020
363,3072,PRESTON,32848.0,0,126,0.0,30/09/2020
364,3072,PRESTON WEST,32848.0,0,126,0.0,30/09/2020
365,3072,PRESTON,32848.0,0,126,0.0,30/09/2020
366,3072,EAST PRESTON,32848.0,0,126,0.0,30/09/2020
367,3073,RESERVOIR,50479.0,7,283,13.9,30/09/2020
368,3073,RESERVOIR,50479.0,7,283,13.9,30/09/2020
369,3073,RESERVOIR,50479.0,7,283,13.9,30/09/2020
370,3073,Reservoir,50479.0,7,283,13.9,30/09/2020
371,3073,Reservoir,50479.0,7,283,13.9,30/09/2020
372,3073,Reservoir,50479.0,7,283,13.9,30/09/2020
373,3073,RESERVOIR,50479.0,7,283,13.9,30/09/2020
374,3073,Reservoir,50479.0,7,283,13.9,30/09/2020
375,3073,RESERVOIR,50479.0,7,283,13.9,30/09/2020
376,3073,PRESTON EAST,50479.0,7,283,13.9,30/09/2020
377,3073,RESERVOIR EAST,50479.0,7,283,13.9,30/09/2020
378,3073,RESERVOIR NORTH,50479.0,7,283,13.9,30/09/2020
379,3073,RESERVOIR,50479.0,7,283,13.9,30/09/2020
380,3074,THOMASTOWN,20522.0,0,156,0.0,30/09/2020
381,3074,THOMASTOWN,20522.0,0,156,0.0,30/09/2020
382,3074,THOMASTOWN,20522.0,0,156,0.0,30/09/2020
383,3074,THOMASTOWN,20522.0,0,156,0.0,30/09/2020
384,3074,THOMASTOWN,20522.0,0,156,0.0,30/09/2020
385,3074,THOMASTOWN EAST,20522.0,0,156,0.0,30/09/2020
386,3074,THOMASTOWN WEST,20522.0,0,156,0.0,30/09/2020
387,3075,LALOR,22594.0,1,126,4.4,30/09/2020
388,3075,LALOR,22594.0,1,126,4.4,30/09/2020
389,3075,LALOR,22594.0,1,126,4.4,30/09/2020
390,3075,LALOR,22594.0,1,126,4.4,30/09/2020
391,3075,Lalor,22594.0,1,126,4.4,30/09/2020
392,3075,LALOR,22594.0,1,126,4.4,30/09/2020
393,3075,LALOR,22594.0,1,126,4.4,30/09/2020
394,3075,LALOR WEST,22594.0,1,126,4.4,30/09/2020
395,3076,EPPING,32395.0,6,301,18.5,30/09/2020
396,3076,Epping,32395.0,6,301,18.5,30/09/2020
397,3076,Epping,32395.0,6,301,18.5,30/09/2020
398,3076,Epping,32395.0,6,301,18.5,30/09/2020
399,3076,EPPING,32395.0,6,301,18.5,30/09/2020
400,3076,EPPING,32395.0,6,301,18.5,30/09/2020
401,3076,EPPING,32395.0,6,301,18.5,30/09/2020
402,3076,EPPING,32395.0,6,301,18.5,30/09/2020
403,3076,EPPING,32395.0,6,301,18.5,30/09/2020
404,3076,EPPING,32395.0,6,301,18.5,30/09/2020
405,3076,EPPING NORTH,32395.0,6,301,18.5,30/09/2020
406,3078,FAIRFIELD,11638.0,0,23,0.0,30/09/2020
407,3078,ALPHINGTON,11638.0,0,23,0.0,30/09/2020
408,3078,ALPHINGTON,11638.0,0,23,0.0,30/09/2020
409,3078,ALPHINGTON,11638.0,0,23,0.0,30/09/2020
410,3079,IVANHOE,15990.0,0,48,0.0,30/09/2020
411,3079,IVANHOE EAST,15990.0,0,48,0.0,30/09/2020
412,3079,IVANHOE,15990.0,0,48,0.0,30/09/2020
413,3079,IVANHOE,15990.0,0,48,0.0,30/09/2020
414,3079,IVANHOE,15990.0,0,48,0.0,30/09/2020
415,3079,IVANHOE NORTH,15990.0,0,48,0.0,30/09/2020
416,3081,Bellfield,13424.0,0,175,0.0,30/09/2020
417,3081,HEIDELBERG WEST,13424.0,0,175,0.0,30/09/2020
