,date_sold,price,suburb,city_name,state,lat,lon,bedrooms,property_type,loc_pid,lga_pid,Postcode
53613,4/27/2020,426000,Pakenham,Melbourne,VIC,-38.05719223,145.4853585,3,unit,VIC2023,VIC161,3810
53614,4/27/2020,775000,Heathmont,Melbourne,VIC,-37.827739,145.248216,3,unit,VIC1157,VIC139,3135
53615,4/27/2020,645000,Healesville,Melbourne,VIC,-37.650717,145.526446,4,house,VIC1150,VIC129,3777
53616,4/27/2020,765000,Boronia,Melbourne,VIC,-37.841826,145.292703,3,house,VIC304,VIC128,3155
53617,4/27/2020,595000,Dandenong,Melbourne,VIC,-37.984305,145.20435,3,house,VIC705,VIC91,3175
53618,4/27/2020,320000,Collingwood,Melbourne,VIC,-37.80209021,144.9859772,1,unit,VIC613,VIC115,3066
53619,4/27/2020,571000,Blackburn,Melbourne,VIC,-37.81946309,145.1426238,2,unit,VIC252,VIC136,3130
53620,4/27/2020,515000,Baxter,Melbourne,VIC,-38.196247,145.175963,3,house,VIC168,VIC125,3911
53621,4/27/2020,1652000,Toorak,Melbourne,VIC,-37.84116178,145.0110398,3,townhouse,VIC2550,VIC109,3142
53622,4/27/2020,625000,Melbourne,Melbourne,VIC,-37.80343708,144.958652,2,unit,VIC1634,VIC107,3000
53623,4/27/2020,625000,Melbourne,Melbourne,VIC,-37.80343708,144.958652,2,unit,VIC1634,VIC107,3004
53624,4/27/2020,1325000,Parkdale,Melbourne,VIC,-38.00159641,145.0815001,3,house,VIC2033,VIC98,3195
53625,4/27/2020,710000,Mordialloc,Melbourne,VIC,-38.00813302,145.0894221,3,townhouse,VIC1754,VIC98,3195
53626,4/27/2020,380000,Melbourne,Melbourne,VIC,-37.81034757,144.9638913,3,unit,VIC1634,VIC107,3000
53627,4/27/2020,600000,Bayswater,Melbourne,VIC,-37.8562459,145.2622202,2,unit,VIC173,VIC128,3153
53628,4/27/2020,392000,Clayton,Melbourne,VIC,-37.91667199,145.1350528,2,unit,VIC567,VIC104,3168
53629,4/27/2020,713000,Thornbury,Melbourne,VIC,-37.75415125,145.009616,2,unit,VIC2511,VIC170,3071
53630,4/27/2020,842000,Preston,Melbourne,VIC,-37.740198,145.01353,2,house,VIC2117,VIC170,3072
53631,4/27/2020,410000,Pakenham,Melbourne,VIC,-38.073286,145.50046,3,house,VIC2023,VIC161,3810
53632,4/27/2020,678000,Boronia,Melbourne,VIC,-37.85687216,145.2861483,4,house,VIC304,VIC128,3155
53633,4/27/2020,570000,Lalor,Melbourne,VIC,-37.674121,145.034489,3,house,VIC1446,VIC114,3075
53634,4/27/2020,472000,Mickleham,Melbourne,VIC,-37.53832909,144.9146527,4,house,VIC1669,VIC96,3064
53635,4/27/2020,680000,Berwick,Melbourne,VIC,-38.058852,145.332989,3,house,VIC224,VIC127,3806
53636,4/27/2020,542900,Preston,Melbourne,VIC,-37.75288383,145.0108484,2,unit,VIC2117,VIC170,3072
53637,4/27/2020,425000,Hampton,Melbourne,VIC,-37.937528,145.0017035,1,unit,VIC1123,VIC116,3188
53638,4/27/2020,761500,Derrimut,Melbourne,VIC,-37.787748,144.770251,5,house,VIC738,VIC168,3026
53639,4/27/2020,440000,Pakenham,Melbourne,VIC,-38.06914785,145.5015906,3,house,VIC2023,VIC161,3810
53640,4/27/2020,930000,Spotswood,Melbourne,VIC,-37.83045791,144.8781019,3,townhouse,VIC2324,VIC97,3015
53641,4/27/2020,500000,Hastings,Melbourne,VIC,-38.300636,145.176577,3,house,VIC1136,VIC125,3915
53642,4/27/2020,690000,Seaford,Melbourne,VIC,-38.110668,145.136076,3,townhouse,VIC2253,VIC88,3198
53643,4/27/2020,485000,Craigieburn,Melbourne,VIC,-37.589374,144.919551,3,house,VIC660,VIC96,3064
53644,4/27/2020,587000,Officer,Melbourne,VIC,-38.06663391,145.3861249,4,house,VIC2002,VIC161,3809
53645,4/27/2020,438000,Pakenham,Melbourne,VIC,-38.074451,145.471981,3,house,VIC2023,VIC161,3810
53646,4/27/2020,380000,Melbourne,Melbourne,VIC,-37.81034757,144.9638913,3,unit,VIC1634,VIC107,3004
53647,4/27/2020,926000,Rowville,Melbourne,VIC,-37.917196,145.248143,5,house,VIC2209,VIC128,3178
53648,4/27/2020,570000,Sunshine,Melbourne,VIC,-37.785951,144.821892,2,townhouse,VIC2398,VIC168,3020
53649,4/28/2020,1200000,Newport,Melbourne,VIC,-37.848347,144.893142,3,house,VIC1930,VIC97,3015
53650,4/28/2020,650000,Craigieburn,Melbourne,VIC,-37.573975,144.93542,3,house,VIC660,VIC96,3064
53651,4/28/2020,1050000,Viewbank,Melbourne,VIC,-37.745574,145.089595,4,house,VIC2636,VIC165,3084
53652,4/28/2020,504900,Truganina,Melbourne,VIC,-37.82565741,144.7296442,3,house,VIC2585,VIC176,3029
53653,4/28/2020,515230,Epping,Melbourne,VIC,-37.642831,145.044789,4,house,VIC870,VIC114,3076
53654,4/28/2020,637000,Mornington,Melbourne,VIC,-38.232318,145.03016,3,unit,VIC1757,VIC125,3931
53655,4/28/2020,760000,Pakenham,Melbourne,VIC,-38.05717596,145.4986683,5,house,VIC2023,VIC161,3810
53656,4/28/2020,475000,Pakenham,Melbourne,VIC,-38.07996507,145.4470427,3,house,VIC2023,VIC161,3810
53657,4/28/2020,575000,Pakenham,Melbourne,VIC,-38.07111653,145.4504035,4,house,VIC2023,VIC161,3810
53658,4/28/2020,1045000,Somerville,Melbourne,VIC,-38.236244,145.175056,3,house,VIC2310,VIC125,3912
53659,4/28/2020,520000,Cranbourne,Melbourne,VIC,-38.092237,145.278841,3,house,VIC661,VIC127,3977
53660,4/28/2020,580000,Pakenham,Melbourne,VIC,-38.058862,145.493745,4,house,VIC2023,VIC161,3810
53661,4/28/2020,550000,Mooroolbark,Melbourne,VIC,-37.76651963,145.3138265,2,unit,VIC1749,VIC129,3138
53662,4/28/2020,260000,Dandenong,Melbourne,VIC,-37.984951,145.205359,2,unit,VIC705,VIC91,3175
53663,4/28/2020,687000,Greensborough,Melbourne,VIC,-37.71219451,145.1011622,3,unit,VIC1096,VIC106,3088
53664,4/28/2020,960000,Nunawading,Melbourne,VIC,-37.827313,145.181747,3,house,VIC1981,VIC136,3131
53665,4/28/2020,500000,Wollert,Melbourne,VIC,-37.60400037,144.99706,3,house,VIC2821,VIC114,3750
53666,4/28/2020,663000,Mickleham,Melbourne,VIC,-37.53429539,144.9051353,4,house,VIC1669,VIC96,3064
53667,4/28/2020,530000,Bentleigh,Melbourne,VIC,-37.9177372,145.0341418,2,unit,VIC214,VIC89,3204
53668,4/28/2020,499000,Lilydale,Melbourne,VIC,-37.774562,145.356971,2,unit,VIC1499,VIC129,3140
53669,4/28/2020,600000,Doreen,Melbourne,VIC,-37.60941279,145.112091,4,house,VIC774,VIC114,3754
53670,4/28/2020,660000,Keysborough,Melbourne,VIC,-37.992235,145.15945,3,house,VIC1334,VIC91,3173
53671,4/28/2020,1875000,Hawthorn,Melbourne,VIC,-37.817942,145.02467,4,house,VIC1143,VIC167,3122
53672,4/28/2020,878000,Wantirna,Melbourne,VIC,-37.841989,145.22215,4,house,VIC2688,VIC128,3152
53673,4/28/2020,1960000,Beaumaris,Melbourne,VIC,-37.983888,145.034562,4,house,VIC182,VIC116,3193
53674,4/28/2020,675000,Boronia,Melbourne,VIC,-37.85875196,145.267941,4,house,VIC304,VIC128,3155
53675,4/28/2020,635000,Rosebud,Melbourne,VIC,-38.363824,144.890843,4,townhouse,VIC2199,VIC125,3939
53676,4/28/2020,803700,Camberwell,Melbourne,VIC,-37.83760438,145.082035,2,unit,VIC453,VIC167,3124
53677,4/28/2020,620000,Mernda,Melbourne,VIC,-37.58623679,145.0880802,4,house,VIC1653,VIC114,3754
53678,4/28/2020,445000,Rosebud,Melbourne,VIC,-38.358648,144.905219,3,house,VIC2199,VIC125,3939
53679,4/28/2020,600000,Croydon,Melbourne,VIC,-37.7868512,145.2968639,2,townhouse,VIC680,VIC139,3136
53680,4/28/2020,497000,Mernda,Melbourne,VIC,-37.6119733,145.084101,3,house,VIC1653,VIC114,3754
53681,4/28/2020,740000,Dromana,Melbourne,VIC,-38.339649,144.978349,4,house,VIC783,VIC125,3936
53682,4/28/2020,435000,Hadfield,Melbourne,VIC,-37.7081725,144.9377333,2,townhouse,VIC1116,VIC131,3046
53683,4/28/2020,575000,Cheltenham,Melbourne,VIC,-37.96181615,145.0603156,3,unit,VIC537,VIC98,3192
53684,4/28/2020,753000,Greenvale,Melbourne,VIC,-37.62135269,144.8781141,4,house,VIC1097,VIC96,3059
53685,4/28/2020,814000,Croydon,Melbourne,VIC,-37.784273,145.280837,4,house,VIC680,VIC139,3136
53686,4/28/2020,305000,Doncaster,Melbourne,VIC,-37.788068,145.143781,1,unit,VIC766,VIC141,3108
53687,4/28/2020,865000,Nunawading,Melbourne,VIC,-37.82803534,145.1772298,3,townhouse,VIC1981,VIC136,3131
53688,4/28/2020,786000,Watsonia,Melbourne,VIC,-37.706236,145.079558,3,unit,VIC2725,VIC165,3087
53689,4/28/2020,520000,Collingwood,Melbourne,VIC,-37.80545576,144.986028,1,unit,VIC613,VIC115,3066
53690,4/28/2020,335000,Werribee,Melbourne,VIC,-37.9018717,144.6631339,2,unit,VIC2753,VIC95,3030
53691,4/28/2020,560500,Mernda,Melbourne,VIC,-37.61052079,145.0886339,3,house,VIC1653,VIC114,3754
53692,4/28/2020,745000,Greenvale,Melbourne,VIC,-37.62772017,144.8788539,4,house,VIC1097,VIC96,3059
53693,4/28/2020,835000,Collingwood,Melbourne,VIC,-37.80580707,144.9871643,2,townhouse,VIC613,VIC115,3066
53694,4/28/2020,550100,Berwick,Melbourne,VIC,-38.010982,145.32095,3,house,VIC224,VIC127,3806
53695,4/28/2020,690000,Berwick,Melbourne,VIC,-38.032419,145.33222,3,house,VIC224,VIC127,3806
53696,4/28/2020,1000000,Lynbrook,Melbourne,VIC,-38.05725421,145.2514123,5,house,VIC1549,VIC127,3975
53697,4/28/2020,775000,Ivanhoe,Melbourne,VIC,-37.76752575,145.0384761,3,townhouse,VIC1239,VIC165,3079
53698,4/28/2020,795000,Mulgrave,Melbourne,VIC,-37.933062,145.182,3,house,VIC1823,VIC104,3170
53699,4/28/2020,1051300,Mornington,Melbourne,VIC,-38.246103,145.063986,4,house,VIC1757,VIC125,3931
53700,4/28/2020,971000,Montmorency,Melbourne,VIC,-37.711482,145.119875,4,house,VIC1729,VIC165,3094
53701,4/28/2020,1286000,Richmond,Melbourne,VIC,-37.820052,144.992225,3,house,VIC2167,VIC115,3121
53702,4/28/2020,938000,Mitcham,Melbourne,VIC,-37.8141659,145.1970822,3,townhouse,VIC1700,VIC136,3132
53703,4/28/2020,416000,Cranbourne,Melbourne,VIC,-38.09300832,145.2843468,3,unit,VIC661,VIC127,3977
53704,4/28/2020,735000,Upwey,Melbourne,VIC,-37.902741,145.339509,3,house,VIC2623,VIC129,3158
53705,4/28/2020,570000,Emerald,Melbourne,VIC,-37.930495,145.463974,3,house,VIC861,VIC129,3782
53706,4/28/2020,655000,Berwick,Melbourne,VIC,-38.05364858,145.329437,4,house,VIC224,VIC127,3806
53707,4/28/2020,644900,Clyde,Melbourne,VIC,-38.13247384,145.3235567,4,house,VIC579,VIC127,3978
53708,4/28/2020,470000,Hillside,Melbourne,VIC,-37.70117139,144.7439022,3,house,VIC2984,VIC176,3037
53709,4/28/2020,725000,Berwick,Melbourne,VIC,-38.033251,145.340633,4,house,VIC224,VIC127,3806
53710,4/28/2020,775000,Nunawading,Melbourne,VIC,-37.81477331,145.1799919,2,unit,VIC1981,VIC136,3131
53711,4/28/2020,897000,Reservoir,Melbourne,VIC,-37.725992,144.987348,3,house,VIC2158,VIC170,3073
53712,4/28/2020,372159,Cranbourne,Melbourne,VIC,-38.11102276,145.2879503,2,unit,VIC661,VIC127,3977
53713,4/28/2020,880000,Mitcham,Melbourne,VIC,-37.803462,145.187261,3,house,VIC1700,VIC136,3132
53714,4/29/2020,630000,Hallam,Melbourne,VIC,-37.998542,145.260603,4,house,VIC1117,VIC127,3803
53715,4/29/2020,455000,Cranbourne,Melbourne,VIC,-38.101792,145.287637,4,house,VIC661,VIC127,3977
53716,4/29/2020,1556000,Northcote,Melbourne,VIC,-37.781634,145.013499,3,house,VIC1967,VIC170,3070
53717,4/29/2020,1330000,Williamstown,Melbourne,VIC,-37.8612,144.878039,3,house,VIC2794,VIC97,3016
53718,4/29/2020,1620000,Balwyn,Melbourne,VIC,-37.81216113,145.0844552,4,house,VIC122,VIC167,3101
53719,4/29/2020,500000,Dandenong,Melbourne,VIC,-37.9872274,145.2092878,3,unit,VIC705,VIC91,3175
53720,4/29/2020,600000,Officer,Melbourne,VIC,-38.05870277,145.4323654,4,house,VIC2002,VIC161,3809
53721,4/29/2020,740000,Knoxfield,Melbourne,VIC,-37.896945,145.240253,3,house,VIC1368,VIC128,3180
53722,4/29/2020,1200000,Craigieburn,Melbourne,VIC,-37.573343,144.932907,5,house,VIC660,VIC96,3064
53723,4/29/2020,743500,Craigieburn,Melbourne,VIC,-37.5930116,144.8937451,5,house,VIC660,VIC96,3064
53724,4/29/2020,473000,Craigieburn,Melbourne,VIC,-37.5930116,144.8937451,3,house,VIC660,VIC96,3064
53725,4/29/2020,640000,Coldstream,Melbourne,VIC,-37.726311,145.385088,3,house,VIC610,VIC129,3770
53726,4/29/2020,770000,Preston,Melbourne,VIC,-37.73370483,145.0088434,3,townhouse,VIC2117,VIC170,3072
53727,4/29/2020,830000,Clarinda,Melbourne,VIC,-37.929744,145.107536,4,townhouse,VIC564,VIC98,3169
53728,4/29/2020,562000,Wollert,Melbourne,VIC,-37.61096745,144.9977793,4,house,VIC2821,VIC114,3750
53729,4/29/2020,475000,Laverton,Melbourne,VIC,-37.85165418,144.7785628,2,house,VIC1471,VIC95,3028
53730,4/29/2020,945000,Rowville,Melbourne,VIC,-37.937399,145.2526301,5,house,VIC2209,VIC128,3178
53731,4/29/2020,780000,Upwey,Melbourne,VIC,-37.902163,145.325418,5,house,VIC2623,VIC129,3158
53732,4/29/2020,825000,Reservoir,Melbourne,VIC,-37.705815,145.017171,3,house,VIC2158,VIC170,3073
53733,4/29/2020,830000,Macleod,Melbourne,VIC,-37.717081,145.076442,3,house,VIC1559,VIC170,3085
53734,4/29/2020,490000,Melbourne,Melbourne,VIC,-37.81545214,144.9540811,2,unit,VIC1634,VIC107,3004
53735,4/29/2020,600000,Rosebud,Melbourne,VIC,-38.365865,144.924399,4,house,VIC2199,VIC125,3939
53736,4/29/2020,490000,Melbourne,Melbourne,VIC,-37.81545214,144.9540811,2,unit,VIC1634,VIC107,3000
53737,4/29/2020,703000,Westmeadows,Melbourne,VIC,-37.680329,144.881929,4,house,VIC2764,VIC96,3049
53738,4/29/2020,675000,Montrose,Melbourne,VIC,-37.807631,145.355215,3,house,VIC1730,VIC129,3765
53739,4/29/2020,651250,Croydon,Melbourne,VIC,-37.795048,145.25922,3,house,VIC680,VIC139,3136
53740,4/29/2020,1620000,Balwyn,Melbourne,VIC,-37.81216113,145.0844552,4,house,VIC122,VIC167,3103
53741,4/29/2020,660000,Clyde,Melbourne,VIC,-38.12722319,145.3475791,4,house,VIC579,VIC127,3978
53742,4/29/2020,730000,Emerald,Melbourne,VIC,-37.93581663,145.467733,3,house,VIC861,VIC129,3782
53743,4/29/2020,880000,Newport,Melbourne,VIC,-37.843504,144.878882,3,house,VIC1930,VIC97,3015
53744,4/29/2020,600000,Chelsea,Melbourne,VIC,-38.04808575,145.118302,2,unit,VIC535,VIC98,3196
53745,4/29/2020,520000,Epping,Melbourne,VIC,-37.647512,145.034681,3,house,VIC870,VIC114,3076
53746,4/29/2020,585000,Langwarrin,Melbourne,VIC,-38.15274,145.198811,3,house,VIC1461,VIC88,3910
53747,4/29/2020,1620000,Williamstown,Melbourne,VIC,-37.858225,144.878664,5,house,VIC2794,VIC97,3016
53748,4/29/2020,450000,Werribee,Melbourne,VIC,-37.920966,144.628741,4,house,VIC2753,VIC95,3030
53749,4/29/2020,1140000,Altona,Melbourne,VIC,-37.867174,144.821002,3,house,VIC34,VIC97,3018
53750,4/29/2020,755000,Mitcham,Melbourne,VIC,-37.814879,145.187187,2,house,VIC1700,VIC136,3132
53751,4/29/2020,580000,Berwick,Melbourne,VIC,-38.03392985,145.3382779,3,house,VIC224,VIC127,3806
53752,4/29/2020,665000,Kilsyth,Melbourne,VIC,-37.807431,145.314963,3,unit,VIC1349,VIC129,3137
53753,4/29/2020,460000,Pakenham,Melbourne,VIC,-38.06140214,145.5075064,3,house,VIC2023,VIC161,3810
53754,4/29/2020,520000,Mooroolbark,Melbourne,VIC,-37.78942272,145.3073741,2,townhouse,VIC1749,VIC129,3138
53755,4/29/2020,840000,Pakenham,Melbourne,VIC,-38.06367462,145.4494881,5,house,VIC2023,VIC161,3810
53756,4/29/2020,815000,Rye,Melbourne,VIC,-38.376861,144.841243,4,house,VIC2222,VIC125,3941
53757,4/29/2020,600000,Greensborough,Melbourne,VIC,-37.7104926,145.0992607,2,unit,VIC1096,VIC106,3088
53758,4/29/2020,952000,Gembrook,Melbourne,VIC,-37.95672865,145.5505252,4,house,VIC969,VIC161,3783
53759,4/29/2020,674000,Braybrook,Melbourne,VIC,-37.785861,144.863181,3,house,VIC323,VIC101,3019
53760,4/29/2020,550000,Southbank,Melbourne,VIC,-37.82548487,144.9664814,2,unit,VIC2319,VIC107,3006
53761,4/29/2020,530000,Southbank,Melbourne,VIC,-37.82985664,144.9678508,2,unit,VIC2319,VIC107,3006
53762,4/29/2020,540000,Footscray,Melbourne,VIC,-37.79511405,144.9006208,3,unit,VIC927,VIC101,3011
53763,4/29/2020,525000,Elwood,Melbourne,VIC,-37.87137489,144.9866568,1,unit,VIC860,VIC107,3184
53764,4/29/2020,572000,Parkdale,Melbourne,VIC,-37.99035888,145.0725257,2,unit,VIC2033,VIC98,3195
53765,4/29/2020,1000000,Alphington,Melbourne,VIC,-37.77892368,145.0323697,2,house,VIC33,VIC170,3078
53766,4/29/2020,1074000,Yarraville,Melbourne,VIC,-37.814883,144.881859,3,house,VIC2918,VIC101,3013
53767,4/29/2020,1135000,Vermont,Melbourne,VIC,-37.836875,145.208205,4,townhouse,VIC2630,VIC136,3133
53768,4/29/2020,1095610,Thornbury,Melbourne,VIC,-37.760364,144.989459,2,house,VIC2511,VIC170,3071
53769,4/29/2020,1130000,Maribyrnong,Melbourne,VIC,-37.78484368,144.897213,4,house,VIC1598,VIC101,3032
53770,4/29/2020,420000,Berwick,Melbourne,VIC,-38.022371,145.336663,3,house,VIC224,VIC127,3806
53771,4/29/2020,1050000,Brighton,Melbourne,VIC,-37.9185988,145.006317,2,unit,VIC336,VIC116,3186
53772,4/29/2020,671500,Boronia,Melbourne,VIC,-37.854784,145.300121,3,house,VIC304,VIC128,3155
53773,4/29/2020,553000,Truganina,Melbourne,VIC,-37.7617404,144.6955814,4,house,VIC2585,VIC176,3029
53774,4/29/2020,495000,Tarneit,Melbourne,VIC,-37.84233144,144.6458495,3,townhouse,VIC2453,VIC95,3029
53775,4/29/2020,495000,Tarneit,Melbourne,VIC,-37.84043258,144.7031515,3,townhouse,VIC2453,VIC95,3029
53776,4/29/2020,435000,Lalor,Melbourne,VIC,-37.670021,144.992461,2,house,VIC1446,VIC114,3075
53777,4/29/2020,675000,Glenroy,Melbourne,VIC,-37.700752,144.932296,2,house,VIC1037,VIC131,3046
53778,4/29/2020,550000,Seaford,Melbourne,VIC,-38.12199713,145.1382448,3,townhouse,VIC2253,VIC88,3198
53779,4/30/2020,597000,Doreen,Melbourne,VIC,-37.60799336,145.1094758,4,house,VIC774,VIC114,3754
53780,4/30/2020,733000,Croydon,Melbourne,VIC,-37.783686,145.273454,3,house,VIC680,VIC139,3136
53781,4/30/2020,1225000,Moorabbin,Melbourne,VIC,-37.93959808,145.0518986,4,townhouse,VIC1740,VIC98,3189
53782,4/30/2020,430000,Werribee,Melbourne,VIC,-37.9150443,144.6075971,4,house,VIC2753,VIC95,3030
53783,4/30/2020,1300000,Donvale,Melbourne,VIC,-37.783987,145.175621,4,house,VIC769,VIC141,3111
53784,4/30/2020,599000,Wollert,Melbourne,VIC,-37.61188636,145.0422832,4,house,VIC2821,VIC114,3750
53785,4/30/2020,512500,Glenroy,Melbourne,VIC,-37.70437312,144.9093933,2,townhouse,VIC1037,VIC131,3046
53786,4/30/2020,750000,Glenroy,Melbourne,VIC,-37.708912,144.915145,4,townhouse,VIC1037,VIC131,3046
53787,4/30/2020,570000,Doreen,Melbourne,VIC,-37.58858932,145.1299334,4,house,VIC774,VIC114,3754
53788,4/30/2020,580000,Kilsyth,Melbourne,VIC,-37.81497982,145.3166748,3,townhouse,VIC1349,VIC129,3137
53789,4/30/2020,905000,Coburg,Melbourne,VIC,-37.743329,144.958916,3,house,VIC593,VIC131,3058
53790,4/30/2020,670000,Ringwood,Melbourne,VIC,-37.83609331,145.2266736,3,unit,VIC2171,VIC139,3134
53791,4/30/2020,1210000,Donvale,Melbourne,VIC,-37.777042,145.184614,4,house,VIC769,VIC141,3111
53792,4/30/2020,427000,Dandenong,Melbourne,VIC,-37.97415214,145.2001694,2,unit,VIC705,VIC91,3175
53793,4/30/2020,560000,Clyde,Melbourne,VIC,-38.12555676,145.3538667,4,house,VIC579,VIC127,3978
53794,4/30/2020,513000,Preston,Melbourne,VIC,-37.73617911,144.988603,2,unit,VIC2117,VIC170,3072
53795,4/30/2020,650000,Wollert,Melbourne,VIC,-37.60955008,145.0002413,4,house,VIC2821,VIC114,3750
53796,4/30/2020,686000,Wollert,Melbourne,VIC,-37.60400037,144.99706,4,house,VIC2821,VIC114,3750
53797,4/30/2020,420000,Fawkner,Melbourne,VIC,-37.7046254,144.9623594,2,unit,VIC900,VIC131,3060
53798,4/30/2020,970000,Williamstown,Melbourne,VIC,-37.85701115,144.8973405,3,unit,VIC2794,VIC97,3016
53799,4/30/2020,860000,Brunswick,Melbourne,VIC,-37.76873694,144.9648829,3,townhouse,VIC361,VIC131,3056
53800,4/30/2020,425500,Pakenham,Melbourne,VIC,-38.08137149,145.4834494,3,house,VIC2023,VIC161,3810
53801,4/30/2020,435000,Werribee,Melbourne,VIC,-37.9150443,144.6075971,3,house,VIC2753,VIC95,3030
53802,4/30/2020,570000,Pakenham,Melbourne,VIC,-38.07790521,145.4463214,4,house,VIC2023,VIC161,3810
53803,4/30/2020,600000,Mooroolbark,Melbourne,VIC,-37.78532053,145.3080756,3,house,VIC1749,VIC129,3138
53804,4/30/2020,531000,Boronia,Melbourne,VIC,-37.843671,145.292592,3,house,VIC304,VIC128,3155
53805,4/30/2020,1321000,Brunswick,Melbourne,VIC,-37.774804,144.956097,4,house,VIC361,VIC131,3056
53806,4/30/2020,595000,Dromana,Melbourne,VIC,-38.33926713,144.9599162,3,house,VIC783,VIC125,3936
53807,4/30/2020,570000,Lalor,Melbourne,VIC,-37.663274,145.03303,3,house,VIC1446,VIC114,3075
53808,4/30/2020,735000,Wantirna,Melbourne,VIC,-37.84323729,145.2311449,3,house,VIC2688,VIC128,3152
53809,4/30/2020,2285000,Brighton,Melbourne,VIC,-37.89791131,144.9884489,2,unit,VIC336,VIC116,3186
53810,4/30/2020,395000,Pakenham,Melbourne,VIC,-38.05624631,145.4939185,3,house,VIC2023,VIC161,3810
53811,4/30/2020,1200000,Mitcham,Melbourne,VIC,-37.809158,145.188462,4,house,VIC1700,VIC136,3132
53812,4/30/2020,485000,Ormond,Melbourne,VIC,-37.903081,145.044369,2,unit,VIC2012,VIC89,3204
53813,4/30/2020,462000,Sunbury,Melbourne,VIC,-37.5821806,144.7539821,3,house,VIC2394,VIC96,3429
53814,4/30/2020,575000,Sunbury,Melbourne,VIC,-37.58460184,144.7002788,4,house,VIC2394,VIC96,3429
53815,4/30/2020,450000,Hughesdale,Melbourne,VIC,-37.90075075,145.0858967,2,unit,VIC1206,VIC104,3166
53816,4/30/2020,860000,Mornington,Melbourne,VIC,-38.21766,145.065752,4,house,VIC1757,VIC125,3931
53817,4/30/2020,600000,Albion,Melbourne,VIC,-37.776685,144.817872,3,townhouse,VIC20,VIC168,3020
53818,4/30/2020,484999,Oakleigh,Melbourne,VIC,-37.90027156,145.1021447,2,unit,VIC1996,VIC104,3166
53819,4/30/2020,469500,Frankston,Melbourne,VIC,-38.14986179,145.1212209,3,townhouse,VIC939,VIC88,3199
53820,4/30/2020,600000,Chelsea,Melbourne,VIC,-38.04653795,145.1197588,2,house,VIC535,VIC98,3196
53821,4/30/2020,345000,Doveton,Melbourne,VIC,-37.98987716,145.2455188,2,unit,VIC778,VIC127,3177
53822,4/30/2020,800000,Donvale,Melbourne,VIC,-37.79564175,145.1743018,3,unit,VIC769,VIC141,3111
53823,4/30/2020,657500,Sunshine,Melbourne,VIC,-37.79733978,144.8284394,4,house,VIC2398,VIC168,3020
53824,4/30/2020,620000,Bundoora,Melbourne,VIC,-37.703558,145.067354,3,house,VIC399,VIC114,3083
53825,4/30/2020,320000,Melton,Melbourne,VIC,-37.681484,144.570898,4,house,VIC1636,VIC176,3337
53826,4/30/2020,550000,Laverton,Melbourne,VIC,-37.85888821,144.7672556,3,townhouse,VIC1471,VIC95,3028
53827,4/30/2020,412500,Pakenham,Melbourne,VIC,-38.0566795,145.4967053,3,unit,VIC2023,VIC161,3810
53828,4/30/2020,491500,Langwarrin,Melbourne,VIC,-38.16237891,145.1948505,3,townhouse,VIC1461,VIC88,3910
53829,4/30/2020,685000,Ashwood,Melbourne,VIC,-37.86752748,145.1115808,3,unit,VIC77,VIC104,3147
53830,4/30/2020,765000,Abbotsford,Melbourne,VIC,-37.79793041,144.9981836,2,unit,VIC2,VIC115,3067
53831,4/30/2020,530000,Bayswater,Melbourne,VIC,-37.84644279,145.2602635,3,house,VIC173,VIC128,3153
53832,4/30/2020,450000,Langwarrin,Melbourne,VIC,-38.14811961,145.1743718,2,unit,VIC1461,VIC88,3910
53833,4/30/2020,505000,Tarneit,Melbourne,VIC,-37.85802686,144.6495617,4,house,VIC2453,VIC95,3029
53834,4/30/2020,816500,Clarinda,Melbourne,VIC,-37.929171,145.106117,3,house,VIC564,VIC98,3169
53835,4/30/2020,890000,Montrose,Melbourne,VIC,-37.813874,145.345989,3,house,VIC1730,VIC129,3765
53836,4/30/2020,410000,Melbourne,Melbourne,VIC,-37.81055715,144.9715184,1,unit,VIC1634,VIC107,3000
53837,4/30/2020,940500,Mitcham,Melbourne,VIC,-37.830424,145.203589,4,house,VIC1700,VIC136,3132
53838,4/30/2020,410000,Werribee,Melbourne,VIC,-37.886405,144.6788344,3,house,VIC2753,VIC95,3030
53839,4/30/2020,580000,Seaford,Melbourne,VIC,-38.113016,145.147776,3,house,VIC2253,VIC88,3198
53840,4/30/2020,610000,Seaford,Melbourne,VIC,-38.109704,145.143457,4,house,VIC2253,VIC88,3198
53841,4/30/2020,475000,Elwood,Melbourne,VIC,-37.883197,144.990079,2,unit,VIC860,VIC107,3184
53842,4/30/2020,430000,Carlton,Melbourne,VIC,-37.7937614,144.9660401,1,unit,VIC494,VIC132,3053
53843,4/30/2020,1175000,Williamstown,Melbourne,VIC,-37.85279,144.893152,3,house,VIC2794,VIC97,3016
53844,4/30/2020,1030000,Macleod,Melbourne,VIC,-37.720587,145.068194,4,house,VIC1559,VIC170,3085
53845,4/30/2020,490000,Essendon,Melbourne,VIC,-37.74387758,144.9081065,2,unit,VIC877,VIC121,3040
53846,4/30/2020,1180000,Vermont,Melbourne,VIC,-37.838795,145.201783,5,house,VIC2630,VIC136,3133
53847,4/30/2020,1500000,Williamstown,Melbourne,VIC,-37.851371,144.896965,4,house,VIC2794,VIC97,3016
53848,4/30/2020,610000,Braybrook,Melbourne,VIC,-37.786435,144.846688,2,house,VIC323,VIC101,3019
