,index,month_sold,lga_pid,suburb,price
5941,5941,03,VIC136,Vermont,920000.0
5942,5942,03,VIC136,Blackburn,1100250.0
5943,5943,03,VIC136,Burwood,1260000.0
5944,5944,03,VIC136,Mitcham,978000.0
5945,5945,03,VIC136,Mitcham,1080000.0
5946,5946,03,VIC136,Mitcham,1250000.0
5947,5947,03,VIC139,Ringwood,688888.0
5948,5948,03,VIC141,Warrandyte,850000.0
5949,5949,03,VIC141,Bulleen,1588000.0
5950,5950,03,VIC141,Doncaster,1055000.0
5951,5951,03,VIC161,Officer,519800.0
5952,5952,03,VIC161,Officer,600000.0
5953,5953,03,VIC161,Pakenham,488500.0
5954,5954,03,VIC161,Pakenham,560000.0
5955,5955,03,VIC165,Montmorency,700000.0
5956,5956,03,VIC165,Ivanhoe,400000.0
5957,5957,03,VIC167,Ashburton,1517500.0
5958,5958,03,VIC167,Hawthorn,860000.0
5959,5959,03,VIC167,Hawthorn,740000.0
5960,5960,03,VIC167,Kew,2050000.0
5961,5961,03,VIC167,Kew,2700000.0
5962,5962,03,VIC167,Hawthorn,420000.0
5963,5963,03,VIC167,Kew,640000.0
5964,5964,03,VIC168,Cairnlea,810000.0
5965,5965,03,VIC170,Northcote,535000.0
5966,5966,03,VIC170,Thornbury,1230000.0
5967,5967,03,VIC170,Reservoir,1105000.0
5968,5968,03,VIC170,Reservoir,543500.0
5969,5969,03,VIC170,Thornbury,580000.0
5970,5970,03,VIC170,Thornbury,440000.0
5971,5971,03,VIC170,Preston,955000.0
5972,5972,03,VIC176,Melton,330000.0
5973,5973,03,VIC176,Melton,326500.0
5974,5974,03,VIC176,Hillside,750000.0
5975,5975,03,VIC88,Seaford,890000.0
5976,5976,03,VIC88,Frankston,565000.0
5977,5977,03,VIC88,Seaford,563000.0
5978,5978,03,VIC88,Seaford,582500.0
5979,5979,03,VIC88,Seaford,520000.0
5980,5980,03,VIC89,Ormond,880000.0
5981,5981,03,VIC89,Carnegie,740000.0
5982,5982,03,VIC89,Carnegie,863500.0
5983,5983,03,VIC89,Carnegie,813250.0
5984,5984,03,VIC89,Murrumbeena,345000.0
5985,5985,03,VIC91,Keysborough,730000.0
5986,5986,03,VIC91,Dandenong,672000.0
5987,5987,03,VIC91,Keysborough,670000.0
5988,5988,03,VIC95,Tarneit,615000.0
5989,5989,03,VIC95,Tarneit,615000.0
5990,5990,03,VIC96,Sunbury,480000.0
5991,5991,03,VIC96,Sunbury,487000.0
5992,5992,03,VIC96,Sunbury,640000.0
5993,5993,03,VIC96,Craigieburn,475000.0
5994,5994,03,VIC96,Mickleham,522000.0
5995,5995,03,VIC97,Williamstown,920000.0
5996,5996,03,VIC98,Chelsea,635000.0
5997,5997,03,VIC98,Mentone,878000.0
5998,5998,03,VIC98,Cheltenham,520000.0
5999,5999,03,VIC101,Yarraville,1085000.0
6000,6000,03,VIC101,Footscray,474200.0
6001,6001,03,VIC101,Footscray,490000.0
6002,6002,03,VIC101,Maribyrnong,500000.0
6003,6003,03,VIC104,Chadstone,850000.0
6004,6004,03,VIC104,Mulgrave,745000.0
6005,6005,03,VIC106,Eltham,1265000.0
6006,6006,03,VIC107,Melbourne,768000.0
6007,6007,03,VIC107,Melbourne,468000.0
6008,6008,03,VIC107,Melbourne,191000.0
6009,6009,03,VIC107,Melbourne,468000.0
6010,6010,03,VIC107,Melbourne,405000.0
6011,6011,03,VIC107,Melbourne,405000.0
6012,6012,03,VIC107,Melbourne,768000.0
6013,6013,03,VIC107,Southbank,580000.0
6014,6014,03,VIC107,Southbank,2650000.0
6015,6015,03,VIC107,Melbourne,191000.0
6016,6016,03,VIC109,Armadale,845000.0
6017,6017,03,VIC114,Wollert,455000.0
6018,6018,03,VIC114,Doreen,460000.0
6019,6019,03,VIC115,Collingwood,1450000.0
6020,6020,03,VIC116,Sandringham,485000.0
6021,6021,03,VIC116,Beaumaris,1600000.0
6022,6022,03,VIC116,Beaumaris,1920000.0
6023,6023,03,VIC121,Essendon,1710000.0
6024,6024,03,VIC121,Flemington,330000.0
6025,6025,03,VIC125,Hastings,585000.0
6026,6026,03,VIC125,Bittern,590000.0
6027,6027,03,VIC125,Mornington,998000.0
6028,6028,03,VIC125,Mornington,465000.0
6029,6029,03,VIC127,Clyde,550000.0
6030,6030,03,VIC127,Clyde,644900.0
6031,6031,03,VIC127,Berwick,800000.0
6032,6032,03,VIC127,Berwick,725000.0
6033,6033,03,VIC127,Cranbourne,710000.0
6034,6034,03,VIC127,Lynbrook,565000.0
6035,6035,03,VIC128,Wantirna,1330500.0
6036,6036,03,VIC128,Boronia,555000.0
6037,6037,03,VIC128,Bayswater,798000.0
6038,6038,03,VIC129,Mooroolbark,910000.0
6039,6039,03,VIC129,Monbulk,607000.0
6040,6040,03,VIC129,Coldstream,646000.0
6041,6041,03,VIC129,Belgrave,685000.0
6042,6042,03,VIC129,Belgrave,625000.0
6043,6043,03,VIC131,Brunswick,765000.0
6044,6044,03,VIC131,Fawkner,521150.0
6045,6045,03,VIC131,Glenroy,530000.0
6046,6046,03,VIC131,Glenroy,890000.0
6047,6047,03,VIC131,Fawkner,736000.0
6048,6048,03,VIC131,Fawkner,1240000.0
6049,6049,03,VIC131,Fawkner,576000.0
6050,6050,03,VIC132,Carlton,490000.0
6051,6051,03,VIC132,Carlton,645000.0
6052,6052,03,VIC136,Blackburn,1160000.0
6053,6053,03,VIC136,Mitcham,1120000.0
6054,6054,03,VIC136,Nunawading,1100000.0
6055,6055,03,VIC139,Croydon,595000.0
6056,6056,03,VIC139,Croydon,560000.0
6057,6057,03,VIC139,Ringwood,769000.0
6058,6058,03,VIC141,Doncaster,1463000.0
6059,6059,03,VIC161,Cockatoo,550000.0
6060,6060,03,VIC161,Pakenham,1225000.0
6061,6061,03,VIC161,Pakenham,450000.0
6062,6062,03,VIC161,Pakenham,540000.0
6063,6063,03,VIC161,Pakenham,491500.0
6064,6064,03,VIC161,Pakenham,565000.0
6065,6065,03,VIC165,Heidelberg,915000.0
6066,6066,03,VIC165,Viewbank,1100000.0
6067,6067,03,VIC167,Canterbury,2120000.0
6068,6068,03,VIC167,Hawthorn,140000.0
6069,6069,03,VIC167,Canterbury,802500.0
6070,6070,03,VIC168,Albion,610500.0
6071,6071,03,VIC168,Keilor,480000.0
6072,6072,03,VIC168,Sydenham,1430000.0
6073,6073,03,VIC170,Thornbury,580000.0
6074,6074,03,VIC170,Macleod,900000.0
6075,6075,03,VIC170,Kingsbury,590000.0
6076,6076,03,VIC170,Fairfield,415000.0
6077,6077,03,VIC170,Preston,593000.0
6078,6078,03,VIC170,Macleod,581000.0
6079,6079,03,VIC170,Thornbury,1100000.0
6080,6080,03,VIC170,Reservoir,1085000.0
6081,6081,03,VIC170,Reservoir,850000.0
6082,6082,03,VIC170,Macleod,975000.0
6083,6083,03,VIC170,Macleod,870000.0
6084,6084,03,VIC170,Reservoir,850000.0
6085,6085,03,VIC176,Truganina,700000.0
6086,6086,03,VIC176,Truganina,545000.0
6087,6087,03,VIC88,Frankston,605000.0
6088,6088,03,VIC88,Frankston,615000.0
6089,6089,03,VIC88,Langwarrin,540000.0
6090,6090,03,VIC88,Frankston,540000.0
6091,6091,03,VIC88,Frankston,437000.0
6092,6092,03,VIC88,Langwarrin,385000.0
6093,6093,03,VIC89,Ormond,410000.0
6094,6094,03,VIC89,Murrumbeena,325000.0
6095,6095,03,VIC89,Elsternwick,455000.0
6096,6096,03,VIC89,Elsternwick,625000.0
6097,6097,03,VIC91,Dandenong,545000.0
6098,6098,03,VIC91,Springvale,725000.0
6099,6099,03,VIC95,Werribee,622000.0
6100,6100,03,VIC96,Sunbury,490000.0
6101,6101,03,VIC96,Craigieburn,503000.0
6102,6102,03,VIC96,Craigieburn,661000.0
6103,6103,03,VIC96,Craigieburn,505000.0
6104,6104,03,VIC96,Sunbury,620000.0
6105,6105,03,VIC96,Sunbury,410000.0
6106,6106,03,VIC96,Craigieburn,530000.0
6107,6107,03,VIC96,Craigieburn,645000.0
6108,6108,03,VIC96,Craigieburn,601600.0
6109,6109,03,VIC97,Seabrook,650000.0
6110,6110,03,VIC97,Seabrook,760500.0
6111,6111,03,VIC97,Altona,1120000.0
6112,6112,03,VIC98,Cheltenham,787500.0
6113,6113,03,VIC98,Cheltenham,500000.0
6114,6114,03,VIC98,Bonbeach,145000.0
6115,6115,03,VIC98,Cheltenham,1045000.0
6116,6116,03,VIC98,Mordialloc,950000.0
6117,6117,03,VIC98,Cheltenham,1260000.0
6118,6118,03,VIC98,Chelsea,580000.0
6119,6119,03,VIC98,Highett,674000.0
6120,6120,03,VIC98,Parkdale,760000.0
6121,6121,03,VIC104,Clayton,700800.0
6122,6122,03,VIC104,Oakleigh,701500.0
6123,6123,03,VIC106,Eltham,925000.0
6124,6124,03,VIC106,Eltham,1000000.0
6125,6125,03,VIC114,Doreen,720000.0
6126,6126,03,VIC114,Bundoora,645000.0
6127,6127,03,VIC114,Thomastown,615000.0
6128,6128,03,VIC114,Wollert,561064.0
6129,6129,03,VIC114,Epping,378000.0
6130,6130,03,VIC114,Doreen,600000.0
6131,6131,03,VIC114,Bundoora,645000.0
6132,6132,03,VIC114,Bundoora,687000.0
6133,6133,03,VIC114,Wollert,455320.0
6134,6134,03,VIC114,Lalor,748000.0
6135,6135,03,VIC114,Doreen,615000.0
6136,6136,03,VIC114,Doreen,665000.0
6137,6137,03,VIC114,Wollert,455320.0
6138,6138,03,VIC114,Mernda,715000.0
6139,6139,03,VIC114,Mernda,495000.0
6140,6140,03,VIC115,Collingwood,580000.0
6141,6141,03,VIC121,Niddrie,1328000.0
6142,6142,03,VIC121,Strathmore,1650000.0
6143,6143,03,VIC121,Essendon,800000.0
6144,6144,03,VIC125,Mornington,715000.0
6145,6145,03,VIC125,Mornington,585000.0
6146,6146,03,VIC127,Cranbourne,595000.0
6147,6147,03,VIC127,Berwick,675400.0
6148,6148,03,VIC127,Hallam,440000.0
6149,6149,03,VIC128,Bayswater,660000.0
6150,6150,03,VIC128,Boronia,870000.0
6151,6151,03,VIC129,Monbulk,610000.0
6152,6152,03,VIC131,Glenroy,711000.0
6153,6153,03,VIC131,Coburg,1071000.0
6154,6154,03,VIC136,Burwood,1438866.0
6155,6155,03,VIC139,Ringwood,591000.0
6156,6156,03,VIC141,Doncaster,1495000.0
6157,6157,03,VIC141,Templestowe,1550000.0
6158,6158,03,VIC141,Doncaster,1235000.0
6159,6159,03,VIC141,Templestowe,430000.0
6160,6160,03,VIC161,Gembrook,560000.0
6161,6161,03,VIC165,Rosanna,1040000.0
6162,6162,03,VIC165,Heidelberg,1325000.0
6163,6163,03,VIC165,Heidelberg,551559.0
6164,6164,03,VIC165,Rosanna,1155000.0
6165,6165,03,VIC167,Balwyn,2275000.0
6166,6166,03,VIC167,Balwyn,2275000.0
6167,6167,03,VIC168,Tullamarine,650000.0
6168,6168,03,VIC170,Thornbury,1150000.0
6169,6169,03,VIC170,Preston,735000.0
6170,6170,03,VIC170,Northcote,1790000.0
6171,6171,03,VIC170,Northcote,980000.0
6172,6172,03,VIC170,Reservoir,390000.0
6173,6173,03,VIC170,Thornbury,545000.0
6174,6174,03,VIC176,Truganina,345000.0
6175,6175,03,VIC88,Frankston,550000.0
6176,6176,03,VIC88,Frankston,450000.0
6177,6177,03,VIC88,Langwarrin,690000.0
6178,6178,03,VIC89,Bentleigh,1295000.0
6179,6179,03,VIC89,Ormond,1642000.0
6180,6180,03,VIC91,Keysborough,770000.0
6181,6181,03,VIC95,Werribee,347500.0
6182,6182,03,VIC95,Tarneit,532000.0
6183,6183,03,VIC97,Spotswood,1135000.0
6184,6184,03,VIC98,Edithvale,1000000.0
6185,6185,03,VIC98,Parkdale,1175000.0
6186,6186,03,VIC104,Chadstone,950000.0
6187,6187,03,VIC104,Mulgrave,900000.0
6188,6188,03,VIC104,Oakleigh,555000.0
6189,6189,03,VIC121,Essendon,1050000.0
6190,6190,03,VIC129,Upwey,695000.0
6191,6191,03,VIC129,Lilydale,514000.0
6192,6192,03,VIC161,Officer,470000.0
6193,6193,03,VIC165,Watsonia,850000.0
6194,6194,03,VIC167,Kew,1010000.0
6195,6195,03,VIC89,Murrumbeena,980000.0
6196,6196,03,VIC98,Cheltenham,620000.0
6197,6197,03,VIC101,Footscray,880000.0
6198,6198,03,VIC104,Clayton,805000.0
6199,6199,03,VIC104,Ashwood,2305000.0
6200,6200,03,VIC106,Greensborough,560000.0
6201,6201,03,VIC106,Eltham,793000.0
6202,6202,03,VIC107,Elwood,985000.0
6203,6203,03,VIC107,Southbank,640000.0
6204,6204,03,VIC107,Melbourne,793000.0
6205,6205,03,VIC107,Melbourne,793000.0
6206,6206,03,VIC109,Toorak,2050000.0
6207,6207,03,VIC109,Toorak,749999.0
6208,6208,03,VIC109,Toorak,1445000.0
6209,6209,03,VIC114,Bundoora,647000.0
6210,6210,03,VIC114,Epping,501000.0
6211,6211,03,VIC114,Epping,383000.0
6212,6212,03,VIC114,Mernda,542000.0
6213,6213,03,VIC115,Fitzroy,1000000.0
6214,6214,03,VIC125,Hastings,490000.0
6215,6215,03,VIC125,Mornington,1340000.0
6216,6216,03,VIC125,Rosebud,492500.0
6217,6217,03,VIC125,Mornington,570000.0
6218,6218,03,VIC125,Hastings,450000.0
6219,6219,03,VIC125,Bittern,610000.0
6220,6220,03,VIC125,Tyabb,512000.0
6221,6221,03,VIC127,Lynbrook,610000.0
6222,6222,03,VIC127,Clyde,580000.0
6223,6223,03,VIC127,Doveton,398000.0
6224,6224,03,VIC127,Doveton,452000.0
6225,6225,03,VIC127,Berwick,608500.0
6226,6226,03,VIC128,Rowville,810000.0
6227,6227,03,VIC128,Bayswater,642500.0
6228,6228,03,VIC129,Upwey,520000.0
6229,6229,03,VIC129,Kilsyth,660500.0
6230,6230,03,VIC129,Mooroolbark,888000.0
6231,6231,03,VIC129,Lilydale,751000.0
6232,6232,03,VIC129,Kalorama,762625.0
6233,6233,03,VIC129,Mooroolbark,622555.0
6234,6234,03,VIC129,Lilydale,675000.0
6235,6235,03,VIC132,Kensington,875000.0
6236,6236,03,VIC139,Croydon,685000.0
6237,6237,03,VIC139,Croydon,1210888.0
6238,6238,03,VIC141,Doncaster,1050000.0
6239,6239,03,VIC161,Bunyip,380000.0
6240,6240,03,VIC161,Officer,510000.0
6241,6241,03,VIC161,Beaconsfield,755000.0
6242,6242,03,VIC167,Hawthorn,575000.0
6243,6243,03,VIC167,Balwyn,2750000.0
6244,6244,03,VIC167,Balwyn,2750000.0
6245,6245,03,VIC168,Sunshine,1050000.0
6246,6246,03,VIC168,Sunshine,790000.0
6247,6247,03,VIC170,Reservoir,680000.0
6248,6248,03,VIC170,Preston,322500.0
6249,6249,03,VIC170,Preston,350000.0
6250,6250,03,VIC170,Preston,1400000.0
6251,6251,03,VIC88,Frankston,865000.0
6252,6252,03,VIC88,Frankston,495000.0
6253,6253,03,VIC88,Langwarrin,596500.0
6254,6254,03,VIC88,Seaford,495000.0
6255,6255,03,VIC89,Ormond,910000.0
6256,6256,03,VIC89,Ormond,558000.0
6257,6257,03,VIC89,Bentleigh,1185000.0
6258,6258,03,VIC91,Dandenong,400000.0
6259,6259,03,VIC91,Keysborough,758000.0
6260,6260,03,VIC91,Springvale,910000.0
6261,6261,03,VIC95,Tarneit,577000.0
6262,6262,03,VIC95,Werribee,380000.0
6263,6263,03,VIC95,Werribee,680000.0
6264,6264,03,VIC96,Craigieburn,665000.0
6265,6265,03,VIC96,Craigieburn,565000.0
6266,6266,03,VIC96,Craigieburn,545000.0
6267,6267,03,VIC96,Craigieburn,545000.0
6268,6268,03,VIC96,Sunbury,600000.0
6269,6269,03,VIC97,Williamstown,1380000.0
6270,6270,03,VIC98,Highett,795000.0
6271,6271,03,VIC98,Edithvale,1075000.0
6272,6272,03,VIC98,Clarinda,852500.0
6273,6273,03,VIC101,Footscray,650000.0
6274,6274,03,VIC101,Yarraville,1211000.0
6275,6275,03,VIC104,Oakleigh,1005000.0
6276,6276,03,VIC104,Clayton,410000.0
6277,6277,03,VIC106,Greensborough,666000.0
6278,6278,03,VIC106,Eltham,1070000.0
6279,6279,03,VIC107,Southbank,725000.0
6280,6280,03,VIC107,Southbank,410000.0
6281,6281,03,VIC107,Melbourne,240000.0
6282,6282,03,VIC107,Melbourne,240000.0
6283,6283,03,VIC107,Melbourne,570000.0
6284,6284,03,VIC107,Melbourne,570000.0
6285,6285,03,VIC107,Melbourne,750000.0
6286,6286,03,VIC107,Melbourne,750000.0
6287,6287,03,VIC114,Wollert,588000.0
6288,6288,03,VIC114,Epping,440000.0
6289,6289,03,VIC114,Epping,480000.0
6290,6290,03,VIC114,Doreen,785000.0
6291,6291,03,VIC114,Doreen,730000.0
6292,6292,03,VIC114,Doreen,695000.0
6293,6293,03,VIC114,Doreen,637000.0
6294,6294,03,VIC115,Fitzroy,915000.0
6295,6295,03,VIC115,Richmond,1370000.0
6296,6296,03,VIC116,Sandringham,600000.0
6297,6297,03,VIC121,Flemington,900000.0
6298,6298,03,VIC125,Somerville,540000.0
6299,6299,03,VIC125,Somerville,553000.0
6300,6300,03,VIC125,Somerville,545000.0
6301,6301,03,VIC125,Mornington,1200000.0
6302,6302,03,VIC127,Clyde,572000.0
6303,6303,03,VIC127,Cranbourne,440000.0
6304,6304,03,VIC127,Doveton,451800.0
6305,6305,03,VIC127,Berwick,1120000.0
6306,6306,03,VIC127,Berwick,587000.0
6307,6307,03,VIC128,Boronia,640000.0
6308,6308,03,VIC128,Wantirna,1388800.0
6309,6309,03,VIC128,Rowville,1025000.0
6310,6310,03,VIC129,Montrose,730000.0
6311,6311,03,VIC129,Emerald,745000.0
6312,6312,03,VIC131,Coburg,655000.0
6313,6313,03,VIC131,Fawkner,556000.0
6314,6314,03,VIC131,Glenroy,532375.0
6315,6315,03,VIC131,Hadfield,385000.0
6316,6316,03,VIC131,Coburg,1095000.0
6317,6317,03,VIC131,Brunswick,490000.0
6318,6318,03,VIC131,Coburg,885000.0
6319,6319,03,VIC131,Coburg,1450000.0
6320,6320,03,VIC131,Coburg,1125000.0
6321,6321,03,VIC132,Parkville,428000.0
6322,6322,03,VIC136,Nunawading,1050000.0
6323,6323,03,VIC136,Blackburn,1180000.0
6324,6324,03,VIC136,Blackburn,741000.0
6325,6325,03,VIC139,Croydon,570000.0
6326,6326,03,VIC139,Warranwood,1200000.0
6327,6327,03,VIC139,Ringwood,440000.0
6328,6328,03,VIC141,Donvale,1080000.0
6329,6329,03,VIC161,Pakenham,465000.0
6330,6330,03,VIC161,Pakenham,420000.0
6331,6331,03,VIC161,Pakenham,570000.0
6332,6332,03,VIC161,Officer,529000.0
6333,6333,03,VIC161,Officer,516000.0
6334,6334,03,VIC161,Officer,596000.0
6335,6335,03,VIC165,Viewbank,1265000.0
6336,6336,03,VIC165,Rosanna,1122500.0
6337,6337,03,VIC165,Rosanna,1280000.0
6338,6338,03,VIC165,Bellfield,650000.0
6339,6339,03,VIC165,Heidelberg,1351000.0
6340,6340,03,VIC167,Kew,1921000.0
6341,6341,03,VIC168,Sydenham,895000.0
6342,6342,03,VIC168,Kealba,570000.0
6343,6343,03,VIC170,Reservoir,640000.0
6344,6344,03,VIC176,Melton,315000.0
6345,6345,03,VIC176,Hillside,550000.0
6346,6346,03,VIC176,Hillside,908000.0
6347,6347,03,VIC88,Frankston,585000.0
6348,6348,03,VIC89,Murrumbeena,995000.0
6349,6349,03,VIC91,Keysborough,475000.0
6350,6350,03,VIC95,Tarneit,600000.0
6351,6351,03,VIC95,Werribee,365000.0
6352,6352,03,VIC95,Tarneit,580000.0
6353,6353,03,VIC95,Tarneit,430000.0
6354,6354,03,VIC95,Tarneit,612500.0
6355,6355,03,VIC95,Werribee,321000.0
6356,6356,03,VIC96,Sunbury,732500.0
6357,6357,03,VIC96,Dallas,460000.0
6358,6358,03,VIC96,Dallas,460000.0
6359,6359,03,VIC96,Westmeadows,805000.0
6360,6360,03,VIC96,Greenvale,590000.0
6361,6361,03,VIC97,Newport,615000.0
6362,6362,03,VIC98,Cheltenham,1080000.0
6363,6363,03,VIC98,Clarinda,810000.0
6364,6364,03,VIC98,Edithvale,838000.0
6365,6365,03,VIC98,Mordialloc,470000.0
6366,6366,03,VIC98,Cheltenham,1216000.0
6367,6367,04,VIC101,Footscray,380000.0
6368,6368,04,VIC101,Yarraville,400000.0
6369,6369,04,VIC101,Maribyrnong,565000.0
6370,6370,04,VIC101,Footscray,875000.0
6371,6371,04,VIC104,Chadstone,1101000.0
6372,6372,04,VIC106,Eltham,980000.0
6373,6373,04,VIC107,Southbank,720000.0
6374,6374,04,VIC107,Melbourne,673000.0
6375,6375,04,VIC107,Melbourne,673000.0
6376,6376,04,VIC109,Toorak,2688000.0
6377,6377,04,VIC114,Lalor,610000.0
6378,6378,04,VIC114,Lalor,600000.0
6379,6379,04,VIC114,Whittlesea,495000.0
6380,6380,04,VIC114,Bundoora,330000.0
6381,6381,04,VIC114,Wollert,572500.0
6382,6382,04,VIC114,Thomastown,565000.0
6383,6383,04,VIC114,Lalor,615000.0
6384,6384,04,VIC114,Doreen,475000.0
6385,6385,04,VIC115,Fitzroy,290000.0
6386,6386,04,VIC116,Hampton,1250000.0
6387,6387,04,VIC125,Pearcedale,580000.0
6388,6388,04,VIC125,Rosebud,572500.0
6389,6389,04,VIC125,Rosebud,595000.0
6390,6390,04,VIC127,Lyndhurst,640000.0
6391,6391,04,VIC127,Clyde,516000.0
6392,6392,04,VIC127,Berwick,705000.0
6393,6393,04,VIC127,Doveton,310000.0
6394,6394,04,VIC128,Boronia,600000.0
6395,6395,04,VIC128,Bayswater,740000.0
6396,6396,04,VIC128,Rowville,960000.0
6397,6397,04,VIC128,Rowville,705000.0
6398,6398,04,VIC129,Kilsyth,690000.0
6399,6399,04,VIC129,Mooroolbark,930900.0
6400,6400,04,VIC131,Brunswick,599000.0
6401,6401,04,VIC131,Fawkner,504000.0
6402,6402,04,VIC131,Coburg,1075000.0
6403,6403,04,VIC131,Coburg,800000.0
6404,6404,04,VIC131,Fawkner,852000.0
6405,6405,04,VIC132,Carlton,160000.0
6406,6406,04,VIC136,Blackburn,1190000.0
6407,6407,04,VIC139,Croydon,559000.0
6408,6408,04,VIC139,Croydon,555000.0
6409,6409,04,VIC139,Croydon,460000.0
6410,6410,04,VIC139,Ringwood,485000.0
6411,6411,04,VIC139,Ringwood,465000.0
6412,6412,04,VIC139,Ringwood,690750.0
6413,6413,04,VIC139,Croydon,565000.0
6414,6414,04,VIC139,Croydon,670000.0
6415,6415,04,VIC139,Ringwood,881500.0
6416,6416,04,VIC141,Templestowe,1436000.0
6417,6417,04,VIC141,Templestowe,1388000.0
6418,6418,04,VIC141,Templestowe,1398000.0
6419,6419,04,VIC141,Donvale,688000.0
6420,6420,04,VIC141,Doncaster,1050000.0
6421,6421,04,VIC141,Doncaster,1710000.0
6422,6422,04,VIC161,Pakenham,495000.0
6423,6423,04,VIC161,Pakenham,450000.0
6424,6424,04,VIC161,Pakenham,1800000.0
6425,6425,04,VIC161,Pakenham,465000.0
6426,6426,04,VIC165,Heidelberg,650000.0
6427,6427,04,VIC167,Kew,2320000.0
6428,6428,04,VIC168,Sunshine,220000.0
6429,6429,04,VIC170,Preston,650000.0
6430,6430,04,VIC170,Fairfield,976000.0
6431,6431,04,VIC170,Reservoir,545000.0
6432,6432,04,VIC170,Alphington,825000.0
6433,6433,04,VIC170,Preston,1350000.0
6434,6434,04,VIC176,Truganina,570000.0
6435,6435,04,VIC176,Truganina,610000.0
6436,6436,04,VIC88,Seaford,750500.0
6437,6437,04,VIC88,Frankston,710000.0
6438,6438,04,VIC88,Frankston,600000.0
6439,6439,04,VIC89,Ormond,420000.0
6440,6440,04,VIC91,Keysborough,789000.0
6441,6441,04,VIC95,Laverton,408000.0
6442,6442,04,VIC95,Tarneit,590000.0
6443,6443,04,VIC95,Werribee,330000.0
6444,6444,04,VIC95,Werribee,530000.0
6445,6445,04,VIC95,Werribee,470000.0
6446,6446,04,VIC96,Craigieburn,420000.0
6447,6447,04,VIC97,Spotswood,765000.0
6448,6448,04,VIC97,Williamstown,1030000.0
6449,6449,04,VIC97,Newport,980000.0
6450,6450,04,VIC98,Parkdale,700000.0
6451,6451,04,VIC98,Parkdale,625000.0
6452,6452,04,VIC98,Mentone,1670000.0
6453,6453,04,VIC98,Moorabbin,1230000.0
6454,6454,04,VIC98,Moorabbin,960000.0
6455,6455,04,VIC98,Clarinda,750000.0
6456,6456,04,VIC104,Oakleigh,1111000.0
6457,6457,04,VIC104,Oakleigh,255000.0
6458,6458,04,VIC106,Eltham,1365000.0
6459,6459,04,VIC106,Greensborough,880000.0
6460,6460,04,VIC107,Melbourne,315000.0
6461,6461,04,VIC107,Windsor,385000.0
6462,6462,04,VIC107,Southbank,532500.0
6463,6463,04,VIC107,Melbourne,315000.0
6464,6464,04,VIC107,Southbank,408000.0
6465,6465,04,VIC107,Southbank,580000.0
6466,6466,04,VIC107,Elwood,671500.0
6467,6467,04,VIC107,Elwood,433000.0
6468,6468,04,VIC114,Mernda,550000.0
6469,6469,04,VIC114,Thomastown,535000.0
6470,6470,04,VIC114,Wollert,626000.0
6471,6471,04,VIC114,Wollert,455000.0
6472,6472,04,VIC115,Richmond,600000.0
6473,6473,04,VIC115,Richmond,1620000.0
6474,6474,04,VIC115,Richmond,1051000.0
6475,6475,04,VIC116,Hampton,770000.0
6476,6476,04,VIC121,Essendon,515000.0
6477,6477,04,VIC121,Essendon,1050000.0
6478,6478,04,VIC127,Berwick,667500.0
6479,6479,04,VIC127,Berwick,568800.0
6480,6480,04,VIC127,Cranbourne,355000.0
6481,6481,04,VIC128,Scoresby,688000.0
6482,6482,04,VIC128,Rowville,905000.0
6483,6483,04,VIC128,Bayswater,395000.0
6484,6484,04,VIC129,Kilsyth,745000.0
6485,6485,04,VIC129,Upwey,701000.0
6486,6486,04,VIC129,Mooroolbark,780000.0
6487,6487,04,VIC129,Mooroolbark,584000.0
6488,6488,04,VIC131,Brunswick,730000.0
6489,6489,04,VIC131,Coburg,950000.0
6490,6490,04,VIC136,Burwood,1420000.0
6491,6491,04,VIC136,Vermont,1290000.0
6492,6492,04,VIC136,Nunawading,1050000.0
6493,6493,04,VIC136,Nunawading,910000.0
6494,6494,04,VIC136,Vermont,859000.0
6495,6495,04,VIC139,Croydon,695000.0
6496,6496,04,VIC141,Donvale,1200000.0
6497,6497,04,VIC161,Officer,580000.0
6498,6498,04,VIC161,Pakenham,695000.0
6499,6499,04,VIC161,Beaconsfield,775000.0
6500,6500,04,VIC161,Pakenham,501000.0
6501,6501,04,VIC161,Pakenham,437000.0
6502,6502,04,VIC167,Camberwell,2050000.0
6503,6503,04,VIC168,Cairnlea,820000.0
6504,6504,04,VIC168,Delahey,505000.0
6505,6505,04,VIC168,Albanvale,563000.0
6506,6506,04,VIC168,Sunshine,700000.0
6507,6507,04,VIC170,Northcote,1530000.0
6508,6508,04,VIC88,Frankston,580000.0
6509,6509,04,VIC88,Frankston,404000.0
6510,6510,04,VIC89,Carnegie,368500.0
6511,6511,04,VIC89,Carnegie,395000.0
6512,6512,04,VIC91,Dandenong,270000.0
6513,6513,04,VIC91,Keysborough,715000.0
6514,6514,04,VIC91,Keysborough,790000.0
6515,6515,04,VIC91,Dandenong,550000.0
6516,6516,04,VIC95,Werribee,621000.0
6517,6517,04,VIC95,Werribee,535000.0
6518,6518,04,VIC95,Werribee,930000.0
6519,6519,04,VIC96,Sunbury,645000.0
6520,6520,04,VIC96,Sunbury,1010000.0
6521,6521,04,VIC96,Craigieburn,444000.0
6522,6522,04,VIC96,Sunbury,575000.0
6523,6523,04,VIC96,Mickleham,500000.0
6524,6524,04,VIC96,Craigieburn,630000.0
6525,6525,04,VIC98,Edithvale,950000.0
